fd7f936c7ec,GitHub,Tanguy Leroux,Wait for relocations and disk threshold monitor in DiskThresholdDeciderIT (#62358),Wed Sep 16 16:14:06 2020 +0200
5263ca01d46,GitHub,Lee Hinman,Remove data_frozen node role (tier) and frozen ILM phase (#62403),Wed Sep 16 08:10:16 2020 -0600
4ba7c408f7c,GitHub,James Rodewig,[DOCS] Document `toJSON` function for role query (#62257),Wed Sep 16 09:51:36 2020 -0400
035dfce16ed,GitHub,William Brafford,Deprecate xpack.eql.enabled setting and make it a no-op (#61375),Wed Sep 16 09:48:16 2020 -0400
9b9889b17e0,GitHub,James Rodewig,[DOCS] Document static/dynamic security settings (#62181),Wed Sep 16 09:36:42 2020 -0400
f5f72648d4a,Christoph Büscher,Christoph Büscher,Muting SimpleSecurityNetty4ServerTransportTests,Wed Sep 16 15:13:37 2020 +0200
4be761fde4d,GitHub,Wylie Conlon,[DOCS] Update range field type docs (#62112),Wed Sep 16 09:07:51 2020 -0400
03d0e191c68,GitHub,Dan Hermann,Fix failure in AppendProcessorTests.testAppendingToListWithDuplicatesDisallowed (#62385),Wed Sep 16 08:04:20 2020 -0500
4bbd15084d5,GitHub,Benjamin Trent,[ML] fixes testWatchdog test verifying matcher is interrupted on timeout (#62391),Wed Sep 16 08:36:34 2020 -0400
183533734b7,GitHub,Lyudmila Fokina,Update authc failure headers on license change (#61734),Wed Sep 16 11:21:12 2020 +0200
64856987504,Christoph Büscher,Christoph Büscher,Muting LogstashSystemIndexIT.testPipelineCRUD,Wed Sep 16 11:05:28 2020 +0200
b8401e1f995,Tim Vernum,Tim Vernum,Reapply "[ML] Fix full cluster upgrade failure where index does not exist (#62430)",Wed Sep 16 18:47:46 2020 +1000
c9f3e38a8b3,BigPandaToo,BigPandaToo,Revert "Adding authentication information to access token create APIs",Wed Sep 16 10:45:16 2020 +0200
54f38cf0078,BigPandaToo,BigPandaToo,Revert "[ML] Fix full cluster upgrade failure where index does not exist (#62430)",Wed Sep 16 10:44:37 2020 +0200
5c870df8fe2,GitHub,David Kyle,[ML] Fix full cluster upgrade failure where index does not exist (#62430),Wed Sep 16 09:30:55 2020 +0100
c016868ab95,BigPandaToo,BigPandaToo,Merge branch 'master' of https://github.com/elastic/elasticsearch into APIresponse,Wed Sep 16 09:07:19 2020 +0200
d433d2567ae,GitHub,Armin Braun,Don't Start Redundant ConsistentSettingsService (#62283),Wed Sep 16 08:40:52 2020 +0200
394063cb64a,GitHub,Hendrik Muhs,[Transform] Make pivot validation sub-agg aware (#62381),Wed Sep 16 07:54:29 2020 +0200
ea198545986,GitHub,Ignacio Vera,Adds bucketOrd back to cardinality algorithms (#62389),Wed Sep 16 07:48:13 2020 +0200
8a9028c1697,GitHub,Nik Everett,Fix docvalue fetch for scaled floats (#62425),Tue Sep 15 20:34:54 2020 -0400
1f03fdc1b77,GitHub,James Rodewig,[DOCS] Add static/dynamic type to audit logging settings (#61235),Tue Sep 15 16:30:30 2020 -0400
12c3c151721,GitHub,Nik Everett,Check for runtime field loops in queries (#61927),Tue Sep 15 16:26:03 2020 -0400
e743ed61020,GitHub,Lisa Cawley,[DOCS] Minor typo in ML API (#62414),Tue Sep 15 13:19:17 2020 -0700
9a127adb4b1,GitHub,Nik Everett,Implement fields fetch for runtime fields (#61995),Tue Sep 15 15:57:26 2020 -0400
51dbd9e5848,BigPandaToo,BigPandaToo,Adding authentication information to access token create APIs,Tue Sep 15 21:09:05 2020 +0200
5075e8309ae,Jake Landis,Jake Landis,fix test setup failure due to merge,Tue Sep 15 13:34:08 2020 -0500
dfc45396e74,GitHub,Nik Everett,Speed up writeVInt (#62345),Tue Sep 15 14:20:53 2020 -0400
86660b0cbe4,GitHub,Jake Landis,Fix projects that failed to build within Intellij (#62258),Tue Sep 15 12:52:10 2020 -0500
021d27815b0,GitHub,Costin Leau,SQL: Do not resolve self-referencing aliases (#62382),Tue Sep 15 20:46:13 2020 +0300
96198bece6f,GitHub,Benjamin Trent,[ML] unmuting test for testTooManyPartitions memory check on windows (#62393),Tue Sep 15 13:20:12 2020 -0400
66bd8ce364f,GitHub,Armin Braun,Increase Flaky Timeout in testIlmHistoryIndexCanRollover (#62353),Tue Sep 15 18:32:47 2020 +0200
3993f88d05b,GitHub,James Rodewig,[DOCS] Remove redundant index.blocks.read_only_allow_delete setting (#62392),Tue Sep 15 12:28:36 2020 -0400
83756314516,GitHub,Adam Locke,[DOCS] Clarifying remote clusters based on feedback from Support (#62335),Tue Sep 15 11:43:35 2020 -0400
9a9cb06916b,GitHub,Armin Braun,Log WARN on Response Deserialization Failure (#62368),Tue Sep 15 16:40:24 2020 +0200
953536b457a,GitHub,Armin Braun,Faster Azure Blob InputStream (#61812),Tue Sep 15 16:27:09 2020 +0200
d9ce626b37d,GitHub,Alan Woodward,Remove unnecessary IndexSearcher field on HitContext (#62378),Tue Sep 15 15:03:38 2020 +0100
80ea415e0fe,GitHub,Dan Hermann,[DOCS] allow_duplicates option for append processor (#62336),Tue Sep 15 09:01:25 2020 -0500
6a9f8908f04,Christoph Büscher,Christoph Büscher,Muting CoordinatorTests#testLogsMessagesIfPublicationDelayed,Tue Sep 15 15:39:23 2020 +0200
60cc30522c8,GitHub,István Zoltán Szabó,[DOCS] Removes init_script line from example Painless aggregation. (#62367),Tue Sep 15 14:50:26 2020 +0200
049bca09590,GitHub,Nik Everett,Add more debugging information for cardinality agg (#62317),Tue Sep 15 08:49:13 2020 -0400
daa72fc3c71,GitHub,Costin Leau,EQL: Use Point In Time inside sequences (#62276),Tue Sep 15 15:22:41 2020 +0300
39bde05040a,GitHub,Adrien Grand,Upgrade to lucene-8.7.0-snapshot-cdfdc1e0851. (#62334),Tue Sep 15 14:19:42 2020 +0200
e5d5984d105,GitHub,Armin Braun,Add Missing NamedWritable Registration for ExecuteEnrichPolicyStatus (#62364),Tue Sep 15 14:08:51 2020 +0200
4b7160da9ed,GitHub,Albert Zaharovits,Ensure authz operation overrides transient authz headers (#61621),Tue Sep 15 13:55:07 2020 +0300
92fb003566d,GitHub,Tanguy Leroux,Abort non-fully consumed S3 input stream (#62167),Tue Sep 15 12:52:41 2020 +0200
b0eeeac8d8d,GitHub,Martijn van Groningen,Re-enable resolve index multi cluster test (#62361),Tue Sep 15 12:49:52 2020 +0200
06959fc92c5,GitHub,David Kyle,[ML] Add mapping exceptions required for full cluster restart tests (#62362),Tue Sep 15 11:20:32 2020 +0100
8cffc048bef,GitHub,Armin Braun,Fix testMappingVersionAfterDynamicMappingUpdate (#62352),Tue Sep 15 11:08:02 2020 +0200
de169c5daf1,GitHub,Jim Ferenczi,Add a snapshot test module to delay shard aggregations (#62082),Tue Sep 15 11:05:05 2020 +0200
1896fb3cca9,GitHub,Rory Hunter,Fix log4j config for :qa:os tests (#62234),Tue Sep 15 09:16:47 2020 +0100
2661f96114e,GitHub,Alan Woodward,Rationalise fetch phase exceptions (#62230),Tue Sep 15 09:07:35 2020 +0100
5b26cdc0361,GitHub,Alan Woodward,Some small cleanups in TermVectorsService (#62292),Tue Sep 15 08:59:55 2020 +0100
c5b6bc07813,GitHub,Ignacio Vera,Initialize BitArray storage as number of bits (#62327),Tue Sep 15 07:51:36 2020 +0200
db8ca04af6f,GitHub,William Brafford,Fix logstash plugin unit test error (#62348),Mon Sep 14 23:56:16 2020 -0400
3e9442b7d4f,GitHub,Armin Braun,Improve Efficiency of ClusterApplierService Iteration (#62282),Tue Sep 15 05:07:03 2020 +0200
d21ddb57a3a,GitHub,Lee Hinman,Add "synthetics-*-*" templates for synthetics fleet data (#62193),Mon Sep 14 16:37:21 2020 -0600
c1d9037647a,GitHub,Julie Tibshirani,Fix failure in InnerHitBuilderTests around 'fields' option. (#62341),Mon Sep 14 14:45:22 2020 -0700
fb7471b3295,GitHub,Jay Modi,Add logstash system index APIs (#53350),Mon Sep 14 17:20:36 2020 -0400
a19503e9a6b,GitHub,Julie Tibshirani,Add the fields option to the search API docs. (#62260),Mon Sep 14 13:43:30 2020 -0700
08cd1a61181,Julie Tibshirani,Julie Tibshirani,Adjust the skip version on 'fields' inner hits tests.,Mon Sep 14 12:29:16 2020 -0700
e29b28fc52e,Julie Tibshirani,Julie Tibshirani,Adjust the versions for 'fields' in inner_hits.,Mon Sep 14 11:28:41 2020 -0700
9b8e8aa7ed5,GitHub,Dan Hermann,[DOCS] Sort option for the grok patterns endpoint (#62092),Mon Sep 14 12:36:21 2020 -0500
f7e5ed5efc0,GitHub,Dan Hermann,Fix NPE when deleting multiple backing indices on a data stream (#62274),Mon Sep 14 12:33:52 2020 -0500
f29c743a478,GitHub,Julie Tibshirani,Support the 'fields' option in inner_hits and top_hits. (#62259),Mon Sep 14 10:08:58 2020 -0700
916a272d7ee,GitHub,David Roberts,[ML] Add an assertion on annotations mappings to upgrade test (#62325),Mon Sep 14 17:27:54 2020 +0100
3ccbebe1992,GitHub,James Rodewig,[DOCS] Fix capitalization for several headings (#62324),Mon Sep 14 12:18:32 2020 -0400
28c36c127f2,GitHub,David Turner,Minor cleanups to BytesReferenceStreamInput (#62302),Mon Sep 14 17:02:07 2020 +0100
53fcab90960,GitHub,David Roberts,[ML] Use utility thread pool for memory estimation (#62314),Mon Sep 14 16:46:06 2020 +0100
cf7df761205,GitHub,Lee Hinman,Add "content" tier as new "data_content" role (#62247),Mon Sep 14 08:56:32 2020 -0600
0bfde88b244,GitHub,James Rodewig,[DOCS] Fix typo in rollup groups docs (#62269) (#62315),Mon Sep 14 10:42:47 2020 -0400
23b9df8cd14,GitHub,Benjamin Trent,[Enrich] add logging for when there are search/bulk failures on _execute (#62313),Mon Sep 14 10:37:04 2020 -0400
8447b7a0e6c,GitHub,Alan Woodward,Cut over more mapping tests to MapperServiceTestCase (#62312),Mon Sep 14 15:32:35 2020 +0100
bfd0ceb392c,GitHub,Christoph Büscher,Fix disabling `allow_leading_wildcard` (#62300),Mon Sep 14 16:15:58 2020 +0200
22b632a2ca7,GitHub,Varun Sharma,[DOCS] Fix node roles typo (#62307),Mon Sep 14 10:08:44 2020 -0400
09547886b08,GitHub,James Rodewig,[DOCS] EQL: Update keyword family field types (#62254),Mon Sep 14 09:35:23 2020 -0400
ea1ec903229,GitHub,Fernando Briano,Wraps timestamp value in quotes in runtime_fields/40_date YAML test. (#62291),Mon Sep 14 14:31:07 2020 +0100
7bb81be79ae,GitHub,Armin Braun,Improve Snapshot Abort Efficiency (#62173),Mon Sep 14 14:10:42 2020 +0200
a25f06dbfce,GitHub,Tanguy Leroux,Deprecate Repository Stats API (#62297),Mon Sep 14 13:44:41 2020 +0200
2bffe9c74f8,GitHub,Dimitris Athanasiou,Mute BasicLicenseUpgradeIT.testOldAndMixedClusterHaveActiveBasic (#62301),Mon Sep 14 14:11:01 2020 +0300
0ec40a0abeb,GitHub,Armin Braun,Save Some Allocations when Working with ClusterState (#62060),Mon Sep 14 13:05:22 2020 +0200
5b6a9917a5d,GitHub,David Kyle,[ML] Add upgrade mappings assertions to full cluster restart tests (#62293),Mon Sep 14 11:33:53 2020 +0100
a5d5832b346,GitHub,Alan Woodward,Remove AllFieldMapperTests (#62065),Mon Sep 14 11:29:16 2020 +0100
4f2fa103c0d,GitHub,Howard,Remove Dead Variable in BlobStoreIndexShardSnapshots. (#62285),Mon Sep 14 11:37:29 2020 +0200
3bb44885bb6,GitHub,David Roberts,[ML] Add null checks for C++ log handler (#62238),Mon Sep 14 09:18:49 2020 +0100
6caaa7fa051,GitHub,Armin Braun,Fix Broken DeleteDataStreamAction BwC Serialization (#62286),Mon Sep 14 09:10:49 2020 +0200
734cf0dce3b,GitHub,Martijn van Groningen,Fix resolve index data streams yaml test. (#62221),Mon Sep 14 08:43:14 2020 +0200
5d341dc28e1,GitHub,Ioannis Kakavas,Oidc additional client auth types (#58708),Mon Sep 14 16:16:23 2020 +1000
1d0e50e5562,Nhat Nguyen,Nhat Nguyen,Ensure to release async search iterator in tests,Sat Sep 12 12:05:46 2020 -0400
5d688664445,James Rodewig,Leaf-Lin,[DOCS] Fix typo in update by query docs (#62263),Fri Sep 11 09:47:59 2020 -0400
2d8b7a9e919,GitHub,Dan Hermann,Allow_duplicates option for append processor (#61916),Fri Sep 11 08:17:58 2020 -0500
7b1ab6f15b7,GitHub,Nhat Nguyen,Adjust BWC after backporting point in time to 7.10 (#62262),Fri Sep 11 08:53:57 2020 -0400
abde6fbcd70,Luca Cavanna,Luca Cavanna,[TEST] avoid double null check in TransportSearchActionTests,Fri Sep 11 10:11:07 2020 +0200
eaf4ce2a5aa,Nhat Nguyen,Nhat Nguyen,Disable BWC to backport point in time to 7.10,Thu Sep 10 16:57:47 2020 -0400
717f62a3501,Nik Everett,Nik Everett,Fix some query methods in runtime fields,Thu Sep 10 16:26:47 2020 -0400
c94f5b99de4,GitHub,Armin Braun,Speed up Version Checks (#62216),Thu Sep 10 20:50:33 2020 +0200
269fe6ea301,GitHub,James Rodewig,[DOCS] Fix ILM force merge codec param (#62243),Thu Sep 10 13:55:41 2020 -0400
4eb6cd0f833,GitHub,James Rodewig,[DOCS] Fix ILM attribute (#62245),Thu Sep 10 13:52:37 2020 -0400
7e3425880cc,GitHub,Armin Braun,Simplify TimeValue Serialization (#62023),Thu Sep 10 19:12:10 2020 +0200
0c782bc12db,GitHub,Francisco Fernández Castaño,Take into account sas tokens while metering put object requests on azure (#62225),Thu Sep 10 18:54:32 2020 +0200
6169dc51111,GitHub,Luca Cavanna,Share more query execution code for runtime fields (#62229),Thu Sep 10 17:50:26 2020 +0200
67390e493b7,GitHub,James Rodewig,[DOCS] Add redirects for removed searchable snapshot APIs (#62236),Thu Sep 10 10:54:38 2020 -0400
ff851dde018,GitHub,Adam Locke,[DOCS] Adding link from SAML docs to ADFS blog. (#62006),Thu Sep 10 10:28:09 2020 -0400
27a87f068e3,GitHub,Luca Cavanna,Runtime fields: rename emitValue function to emit (#62191),Thu Sep 10 16:06:17 2020 +0200
b545c555578,GitHub,Tanguy Leroux,Remove REST APIs documentation for experimental Searchable Snapshot APIs (#62217),Thu Sep 10 15:46:41 2020 +0200
b5fc25cf1f8,GitHub,James Rodewig,[DOCS] Remove collapsible examples in EQL syntax docs (#62220),Thu Sep 10 09:39:17 2020 -0400
86790e75679,GitHub,Martijn van Groningen,Return 404 when deleting a non existing data stream (#62059),Thu Sep 10 15:24:00 2020 +0200
8312591353c,GitHub,Ignacio Vera,upgrade to lucene-8.7.0-snapshot-b313618cc1d (#62213),Thu Sep 10 15:22:33 2020 +0200
643925d910f,GitHub,Armin Braun,Optimize Snapshot Shard Status Update Handling (#62070),Thu Sep 10 14:38:16 2020 +0200
4558a1f6e68,GitHub,Martijn van Groningen,Change yaml test suite testcase to automatically delete all data streams after each yaml test (#62205),Thu Sep 10 14:26:47 2020 +0200
44cff1541f8,GitHub,Martijn van Groningen,Mute resolve index data stream tests. (#62211),Thu Sep 10 13:13:05 2020 +0200
aa52cfb3a44,GitHub,Yannick Welsch,Enable searchable snapshots in release builds (#62201),Thu Sep 10 11:06:29 2020 +0200
87b14c409c1,GitHub,Andrei Stefan,EQL: add the wildcard field type to the IT tests (#62166),Thu Sep 10 09:55:02 2020 +0300
161ec69f776,GitHub,Nhat Nguyen,Support point in time cross cluster search (#61827),Wed Sep 9 20:55:44 2020 -0400
8a95e3c598f,GitHub,Nhat Nguyen,Make keep alive of point in time optional in search (#62184),Wed Sep 9 20:07:27 2020 -0400
25955bbf931,James Rodewig,James Rodewig,[DOCS] Clarify multi-target syntax copy,Wed Sep 9 18:10:59 2020 -0400
6ec6a4fde13,GitHub,Nicole Albee,[DOCS] Update multi-target syntax page (#62192),Wed Sep 9 18:08:37 2020 -0400
2fa58915590,James Rodewig,James Rodewig,[DOCS] Note PIT searches should omit target,Wed Sep 9 15:34:07 2020 -0400
4e974bc91e5,GitHub,Nhat Nguyen,Release search context when scroll keep_alive is too large (#62179),Wed Sep 9 14:45:45 2020 -0400
dc0c9942de4,GitHub,Jake Landis,Configure internalClusterTest for snapshot_feature_enabled flag (#62185),Wed Sep 9 12:35:41 2020 -0500
b9017daf747,GitHub,Igor Motov,Fix hard_bounds interval handling (#62129),Wed Sep 9 13:12:37 2020 -0400
9c2b2148732,GitHub,Lisa Cawley,[DOCS] Removes inference from trained model API text (#62125),Wed Sep 9 10:11:50 2020 -0700
e729e0197a6,GitHub,Christoph Büscher,Correct command for docs snippets test (#62182),Wed Sep 9 18:58:16 2020 +0200
7f542e03806,GitHub,Nik Everett,Stop runtime script from emitting too many values (#61938),Wed Sep 9 11:51:31 2020 -0400
c8707eadd88,GitHub,Benjamin Trent,[ML] only persist progress if it has changed (#62123),Wed Sep 9 11:50:12 2020 -0400
6008a74da58,GitHub,David Roberts,[ML] Include the "properties" layer in find_file_structure mappings (#62158),Wed Sep 9 16:29:23 2020 +0100
56497809393,GitHub,Nik Everett,Fix bug with terms' min_doc_count (#62130),Wed Sep 9 11:21:56 2020 -0400
3f0146e99b1,GitHub,Rene Groeschke,Update gradle enterprise plugin to 3.4.1 (#62165),Wed Sep 9 17:11:03 2020 +0200
b8429dfd6e0,GitHub,Dan Hermann,Adjust BWC after backport of #61671 (#62170),Wed Sep 9 10:00:28 2020 -0500
224ff408de0,GitHub,James Rodewig,[DOCS] Fix range query admon for clarity (#62163),Wed Sep 9 10:17:58 2020 -0400
95b8a4feaf1,GitHub,James Rodewig,[DOCS] Split delete index template API docs (#62074) (#62168),Wed Sep 9 10:13:13 2020 -0400
607b7c36592,GitHub,Rory Hunter,Log bulk errors when indexing deprecation logs (#62159),Wed Sep 9 14:17:58 2020 +0100
7e5936d58ce,GitHub,Rene Groeschke,Avoid packaging / unpacking cycle when using local current distributions (#61592),Wed Sep 9 14:44:27 2020 +0200
191842e1597,GitHub,Benjamin Trent,[ML] adding feature_name and node size validation for tree models (#62096),Wed Sep 9 08:04:38 2020 -0400
7809420d5a8,GitHub,Armin Braun,Fix Creating NOOP Tasks on SNAPSHOT Pool (#62152),Wed Sep 9 12:04:00 2020 +0200
66930a03782,GitHub,Fernando Briano,Wraps timestamp values in quotes in runtime fields YAML tests. (#62153),Wed Sep 9 10:40:06 2020 +0100
cd3b511e30a,GitHub,markharwood,Wildcard field bug fix for prefix + term queries. Wildcard syntax should not be supported. (#62085),Wed Sep 9 10:01:21 2020 +0100
654f8baabc6,GitHub,Luca Cavanna,Async search: don't track fetch failures (#62111),Wed Sep 9 10:17:41 2020 +0200
ae84f02eb90,GitHub,Dimitris Athanasiou,[ML] Outlier detection mapping for nested feature influence (#62068),Wed Sep 9 11:12:15 2020 +0300
aefca5edd76,GitHub,Jim Ferenczi,Shard Search Scroll failures consistency (#62061),Wed Sep 9 09:14:08 2020 +0200
24cb73a24a3,GitHub,Yang Wang,[Test] Fix data-stream rest test failure (#62137),Wed Sep 9 16:27:29 2020 +1000
1367bd0c92d,GitHub,Jake Landis,Remove integTest task from PluginBuildPlugin (#61879),Tue Sep 8 16:41:54 2020 -0500
0684ebc4252,GitHub,Armin Braun,Remove Redundant Stream Wrapping from Compression (#62017),Tue Sep 8 22:13:53 2020 +0200
1e6cdcac20a,GitHub,Lisa Cawley,[DOCS] Fix from and size descriptions for model APIs (#62128),Tue Sep 8 12:54:51 2020 -0700
3937b204a2f,GitHub,Alan Woodward,Convert RangeFieldMapper to parametrized form (#62058),Tue Sep 8 18:39:17 2020 +0100
ba39f46e8bc,GitHub,Nik Everett,Speed up empty highlighting many fields (#61860),Tue Sep 8 12:33:23 2020 -0400
98590517f5e,GitHub,Alan Woodward,Convert some more mapping tests to MapperServiceTestCase (#62089),Tue Sep 8 17:25:01 2020 +0100
fbe8127c7a0,GitHub,James Rodewig,[DOCS] Fix ILM read only link (#62113),Tue Sep 8 12:01:24 2020 -0400
3ec8f8a451d,GitHub,James Rodewig,[DOCS] Fix field caps API docs (#62110),Tue Sep 8 11:56:29 2020 -0400
8d3b239408f,Nhat Nguyen,Nhat Nguyen,Fix NPE in testShouldMinimizeRoundtrips,Tue Sep 8 11:51:13 2020 -0400
2288b72627e,Nhat Nguyen,Nhat Nguyen,Fix testShouldMinimizeRoundtrips,Tue Sep 8 11:46:14 2020 -0400
4a7492f3fd8,GitHub,Lisa Cawley,[DOCS] Fix allow_no_match description for model APIs (#62008),Tue Sep 8 08:11:33 2020 -0700
04dff9e792c,GitHub,James Rodewig,[DOCS] Remove indices from PIT searches (#62105),Tue Sep 8 10:58:16 2020 -0400
f2ac4ade07e,GitHub,Benjamin Trent,[ML] setting require_alias to previous value on bulk index retry (#62103),Tue Sep 8 10:56:59 2020 -0400
d5f9e4ecb0c,GitHub,Tim Brooks,Move CorsHandler to server (#62007),Tue Sep 8 08:36:18 2020 -0600
4afa5debc19,GitHub,Costin Leau,EQL: Propagate key constraints through the query (#62073),Tue Sep 8 17:33:15 2020 +0300
0eb39b4653c,GitHub,Adam Locke,[DOCS] [7.8] Clarify HTTPS usage for create key API (#60858) (#62100),Tue Sep 8 10:23:10 2020 -0400
53e3677d59f,GitHub,Luca Cavanna,QueryPhaseResultConsumer to call notifyPartialReduce (#62083),Tue Sep 8 16:15:03 2020 +0200
06c85d3c4eb,GitHub,Luca Cavanna,Print out search request as part of async search task description (#62057),Tue Sep 8 16:13:46 2020 +0200
1b51acbbabd,GitHub,James Rodewig,[DOCS] Add PIT to search after docs (#61593),Tue Sep 8 09:53:21 2020 -0400
9dcab76427b,GitHub,Dan Hermann,Preserve grok pattern ordering and add sort option (#61671),Tue Sep 8 07:10:27 2020 -0500
1b5e1183e6b,GitHub,Dimitris Athanasiou,[ML] Update mappings of ml stats index (#61980),Tue Sep 8 14:52:04 2020 +0300
4b4dab1095f,GitHub,David Roberts,[ML] Add support for date_nanos fields in find_file_structure (#62048),Tue Sep 8 12:48:39 2020 +0100
28b89b4265e,GitHub,Luca Cavanna,Fix point in time toXContent impl (#62080),Tue Sep 8 13:40:29 2020 +0200
69b8fe431f9,GitHub,Przemko Robakowski,More resilient ILM history rollover test (#61973),Tue Sep 8 11:13:09 2020 +0200
f55b20482ae,GitHub,Francisco Fernández Castaño,Add repositories metering API (#60371),Tue Sep 8 10:44:54 2020 +0200
d15d7967668,GitHub,Armin Braun,Fix testMasterFailOverWithQueuedDeletes (#62062),Tue Sep 8 09:47:02 2020 +0200
8ec4a768f48,GitHub,Andrei Stefan,EQL: create the search request with a list of indices (#62005),Tue Sep 8 09:31:07 2020 +0300
04c95fa9aef,GitHub,Nhat Nguyen,Allow enabling soft-deletes on restore from snapshot (#62018),Mon Sep 7 14:06:41 2020 -0400
8aaea029d05,GitHub,David Kyle,Mute testTwoJobsWithSameRandomizeSeedUseSameTrainingSet (#62066),Mon Sep 7 16:11:25 2020 +0100
0043242b2f5,GitHub,Jim Ferenczi,Reenable bwc tests after backport of #61779 (#62051),Mon Sep 7 16:46:13 2020 +0200
5a750478ab0,GitHub,David Kyle,[ML] Add missing exceptions to mappings upgrade tests (#61921),Mon Sep 7 14:55:13 2020 +0100
6a1c3e6059a,GitHub,Alan Woodward,Remove SearchPhase interface (#62050),Mon Sep 7 13:43:53 2020 +0100
5f8c1f04845,GitHub,David Turner,Introduce integ tests for high disk watermark (#60460),Mon Sep 7 14:03:03 2020 +0200
00d7d8d869f,GitHub,Luca Cavanna,Rename runtime_script field type to runtime (#62034),Mon Sep 7 13:58:30 2020 +0200
e3295acc8df,GitHub,Jim Ferenczi,Adapt version after backport of #61779 (#62029),Mon Sep 7 13:12:53 2020 +0200
5579025a73c,GitHub,Armin Braun,Improve Snapshot State Machine Performance (#62000),Mon Sep 7 12:36:29 2020 +0200
610a4f12bab,GitHub,David Kyle,Mute Docs rollover index test snippet (#62045),Mon Sep 7 11:21:52 2020 +0100
b0510a36cd8,GitHub,Alan Woodward,Fix null_value parsing for data_nanos field mapper (#61994),Mon Sep 7 10:58:18 2020 +0100
a75094e666c,GitHub,István Zoltán Szabó,[DOCS] Removes inference from the names of trained model APIs. (#62036),Mon Sep 7 11:23:29 2020 +0200
b08f121e657,GitHub,David Kyle,Mute AsyncSearchActionIT tests (#62037),Mon Sep 7 10:11:38 2020 +0100
98b5204bea5,GitHub,Alan Woodward,Convert completion, binary, boolean tests to MapperTestCase (#62004),Mon Sep 7 10:10:44 2020 +0100
38dc926e102,GitHub,Jim Ferenczi,Ensure validation of the reader context is executed first (#61831),Mon Sep 7 10:47:24 2020 +0200
3df08102cb6,GitHub,Martijn van Groningen,Move data stream yaml tests to xpack plugin module. (#61998),Mon Sep 7 10:26:28 2020 +0200
49a927fa4dc,GitHub,Tanguy Leroux,Adapt SearchableSnapshotsBlobStoreCacheIntegTests to Lucene 8.7.0 (#61989),Mon Sep 7 09:27:17 2020 +0200
de56d715581,GitHub,Howard,Remove unused deciders in BalancedShardsAllocator (#62026),Mon Sep 7 00:02:31 2020 -0400
1f2f49b2232,GitHub,Luca Cavanna,[TEST] Core tests with runtime fields minor fix (#62009),Sat Sep 5 10:22:18 2020 +0200
d52668d3edd,GitHub,Armin Braun,Simplify BytesReference StreamInput (#61681),Sat Sep 5 09:19:56 2020 +0200
36368b7f990,GitHub,Nhat Nguyen,CCR should retry on CircuitBreakingException (#62013),Fri Sep 4 22:46:51 2020 -0400
a56952a2991,GitHub,Ryan Ernst,Add snapshot only test modules (#61954),Fri Sep 4 16:34:55 2020 -0700
8290b6216ea,GitHub,Lisa Cawley,[DOCS] Fix capitalization in HLRC ML APIs (#62010),Fri Sep 4 13:40:02 2020 -0700
dcf0c3062fa,GitHub,James Rodewig,[DOCS] Document dynamic discovery settings (#61420),Fri Sep 4 10:56:17 2020 -0400
c0dfb451918,GitHub,bellengao,Add test for item-level error when no write index defined for an alias in bulk API (#55503),Fri Sep 4 09:29:23 2020 -0500
bbcd8078ce3,GitHub,James Rodewig,[DOCS] Document dynamic index mgmt and buffer settings (#61753),Fri Sep 4 10:19:42 2020 -0400
9169f26ad24,GitHub,James Rodewig,[DOCS] Use correct get document API (#61804) (#61991),Fri Sep 4 10:05:21 2020 -0400
b4fcb77e20e,GitHub,Dimitris Athanasiou,[ML] Allow training_percent to be any positive double up to hundred (#61977),Fri Sep 4 16:47:03 2020 +0300
4978a79ce3a,GitHub,Yannick Welsch,Simplify searchable snapshot shard allocation (#61911),Fri Sep 4 15:43:55 2020 +0200
e2d6fec643b,GitHub,James Rodewig,[DOCS] Fix typo in URL-based access control docs (#61896) (#61985),Fri Sep 4 09:24:36 2020 -0400
49ae2bb56a6,GitHub,Jim Ferenczi,Improve reduction of terms aggregations (#61779),Fri Sep 4 15:08:32 2020 +0200
50a74f972a7,GitHub,Alan Woodward,Improve error messages on bad [format] and [null_value] params for date mapper (#61932),Fri Sep 4 14:02:18 2020 +0100
9e8d8ee38a1,GitHub,Mikołaj Przybysz,[DOCS] Add line break to get ILM lifecycle API docs (#61892),Fri Sep 4 09:00:11 2020 -0400
2f6001e557e,GitHub,Ignacio Vera,Enable BWC after backporting lucene upgrade (#61978),Fri Sep 4 14:55:13 2020 +0200
9ad2970e406,GitHub,Martijn van Groningen,Fix skip versions fix xpack data stream yaml tests. (#61926),Fri Sep 4 14:07:54 2020 +0200
eda35d0d9f3,GitHub,Rene Groeschke,Fix resolveAllDependencies broken by ArtfactTransforms (#61972),Fri Sep 4 14:04:40 2020 +0200
1549ad0e089,GitHub,Ignacio Vera,disable BWC for backport #61974 (#61975),Fri Sep 4 13:45:52 2020 +0200
f37727a8e71,GitHub,Ignacio Vera,Fix invalid flag setting for RegExp after lucene upgrade (#61976),Fri Sep 4 13:45:02 2020 +0200
e236054e095,GitHub,Ignacio Vera,upgrade to Lucene-8.7.0-snapshot-61ea26a (#61957),Fri Sep 4 12:08:35 2020 +0200
5d1be250e9f,GitHub,Dimitris Athanasiou,[ML] Add incremental id during data frame analytics reindexing (#61943),Fri Sep 4 11:45:05 2020 +0300
